418.5	0.0083632	418.471	5400	0.00116355
t, c	M(t), рад	E(t), рад	Theta(t), рад	r	Vr		Vn		V	
276	0.321141	0.32378	0.326452	415.182	0.0827726	31.1073	31.1074
277	0.322304	0.324953	0.327634	415.183	0.0830615	31.1072	31.1073
278	0.323468	0.326126	0.328816	415.184	0.0833503	31.1071	31.1073
279	0.324631	0.327299	0.329998	415.186	0.083639	31.107	31.1072
280	0.325795	0.328472	0.33118	415.187	0.0839276	31.1069	31.1071
281	0.326958	0.329644	0.332362	415.188	0.0842161	31.1068	31.107
282	0.328122	0.330817	0.333544	415.19	0.0845045	31.1067	31.1069
283	0.329285	0.33199	0.334726	415.191	0.0847927	31.1066	31.1068
284	0.330449	0.333163	0.335909	415.192	0.0850808	31.1065	31.1067
285	0.331613	0.334335	0.337091	415.194	0.0853688	31.1064	31.1066
286	0.332776	0.335508	0.338273	415.195	0.0856567	31.1063	31.1065
287	0.33394	0.336681	0.339455	415.197	0.0859444	31.1062	31.1064
288	0.335103	0.337854	0.340637	415.198	0.086232	31.1061	31.1063
289	0.336267	0.339026	0.341819	415.199	0.0865195	31.106	31.1062
290	0.33743	0.340199	0.343001	415.201	0.0868069	31.1059	31.1061
291	0.338594	0.341372	0.344183	415.202	0.0870942	31.1058	31.106
292	0.339757	0.342545	0.345365	415.203	0.0873813	31.1057	31.1058
293	0.340921	0.343717	0.346547	415.205	0.0876683	31.1056	31.1057
294	0.342085	0.34489	0.347729	415.206	0.0879552	31.1055	31.1056
295	0.343248	0.346063	0.348911	415.207	0.088242	31.1054	31.1055
296	0.344412	0.347235	0.350093	415.209	0.0885286	31.1053	31.1054
297	0.345575	0.348408	0.351275	415.21	0.0888151	31.1052	31.1053
298	0.346739	0.349581	0.352457	415.212	0.0891015	31.1051	31.1052
299	0.347902	0.350754	0.353639	415.213	0.0893878	31.105	31.1051
300	0.349066	0.351926	0.35482	415.215	0.0896739	31.1049	31.105
301	0.350229	0.353099	0.356002	415.216	0.0899599	31.1048	31.1049
302	0.351393	0.354272	0.357184	415.217	0.0902458	31.1047	31.1048
303	0.352557	0.355444	0.358366	415.219	0.0905315	31.1046	31.1047
304	0.35372	0.356617	0.359548	415.22	0.0908172	31.1045	31.1046
305	0.354884	0.35779	0.36073	415.222	0.0911026	31.1044	31.1045
306	0.356047	0.358962	0.361912	415.223	0.091388	31.1042	31.1044
307	0.357211	0.360135	0.363094	415.225	0.0916732	31.1041	31.1043
308	0.358374	0.361308	0.364276	415.226	0.0919583	31.104	31.1042
309	0.359538	0.36248	0.365458	415.227	0.0922433	31.1039	31.1041
310	0.360701	0.363653	0.366639	415.229	0.0925282	31.1038	31.104
311	0.361865	0.364826	0.367821	415.23	0.0928129	31.1037	31.1038
312	0.363028	0.365998	0.369003	415.232	0.0930975	31.1036	31.1037
313	0.364192	0.367171	0.370185	415.233	0.0933819	31.1035	31.1036
314	0.365356	0.368344	0.371367	415.235	0.0936662	31.1034	31.1035
315	0.366519	0.369516	0.372549	415.236	0.0939504	31.1033	31.1034
316	0.367683	0.370689	0.37373	415.238	0.0942344	31.1032	31.1033
317	0.368846	0.371862	0.374912	415.239	0.0945184	31.103	31.1032
318	0.37001	0.373034	0.376094	415.241	0.0948021	31.1029	31.1031
319	0.371173	0.374207	0.377276	415.242	0.0950858	31.1028	31.103
320	0.372337	0.375379	0.378458	415.244	0.0953693	31.1027	31.1028
321	0.3735	0.376552	0.379639	415.245	0.0956527	31.1026	31.1027
322	0.374664	0.377725	0.380821	415.247	0.0959359	31.1025	31.1026
323	0.375828	0.378897	0.382003	415.248	0.096219	31.1024	31.1025
324	0.376991	0.38007	0.383185	415.25	0.096502	31.1022	31.1024
325	0.378155	0.381242	0.384366	415.251	0.0967848	31.1021	31.1023
326	0.379318	0.382415	0.385548	415.253	0.0970675	31.102	31.1022
327	0.380482	0.383588	0.38673	415.254	0.0973501	31.1019	31.1021
328	0.381645	0.38476	0.387911	415.256	0.0976325	31.1018	31.1019
329	0.382809	0.385933	0.389093	415.257	0.0979148	31.1017	31.1018
330	0.383972	0.387105	0.390275	415.259	0.0981969	31.1016	31.1017
331	0.385136	0.388278	0.391457	415.261	0.0984789	31.1014	31.1016
332	0.3863	0.38945	0.392638	415.262	0.0987608	31.1013	31.1015
333	0.387463	0.390623	0.39382	415.264	0.0990425	31.1012	31.1014
334	0.388627	0.391796	0.395002	415.265	0.0993241	31.1011	31.1013
335	0.38979	0.392968	0.396183	415.267	0.0996055	31.101	31.1011
336	0.390954	0.394141	0.397365	415.268	0.0998868	31.1009	31.101
337	0.392117	0.395313	0.398546	415.27	0.100168	31.1007	31.1009
338	0.393281	0.396486	0.399728	415.272	0.100449	31.1006	31.1008
339	0.394444	0.397658	0.40091	415.273	0.10073	31.1005	31.1007
340	0.395608	0.398831	0.402091	415.275	0.101011	31.1004	31.1005
341	0.396772	0.400003	0.403273	415.276	0.101291	31.1003	31.1004
342	0.397935	0.401176	0.404454	415.278	0.101572	31.1001	31.1003
343	0.399099	0.402348	0.405636	415.279	0.101852	31.1	31.1002
344	0.400262	0.403521	0.406818	415.281	0.102132	31.0999	31.1001
345	0.401426	0.404693	0.407999	415.283	0.102412	31.0998	31.0999
346	0.402589	0.405866	0.409181	415.284	0.102692	31.0997	31.0998
347	0.403753	0.407039	0.410362	415.286	0.102972	31.0995	31.0997
348	0.404916	0.408211	0.411544	415.288	0.103251	31.0994	31.0996
349	0.40608	0.409383	0.412725	415.289	0.103531	31.0993	31.0995
350	0.407243	0.410556	0.413907	415.291	0.10381	31.0992	31.0993
351	0.408407	0.411728	0.415088	415.292	0.104089	31.099	31.0992
352	0.409571	0.412901	0.41627	415.294	0.104368	31.0989	31.0991
353	0.410734	0.414073	0.417451	415.296	0.104647	31.0988	31.099
354	0.411898	0.415246	0.418633	415.297	0.104926	31.0987	31.0989
355	0.413061	0.416418	0.419814	415.299	0.105204	31.0986	31.0987
356	0.414225	0.417591	0.420996	415.301	0.105483	31.0984	31.0986
357	0.415388	0.418763	0.422177	415.302	0.105761	31.0983	31.0985
358	0.416552	0.419936	0.423359	415.304	0.106039	31.0982	31.0984
359	0.417715	0.421108	0.42454	415.306	0.106317	31.0981	31.0982
360	0.418879	0.422281	0.425721	415.307	0.106595	31.0979	31.0981
361	0.420043	0.423453	0.426903	415.309	0.106872	31.0978	31.098
362	0.421206	0.424626	0.428084	415.311	0.10715	31.0977	31.0979
363	0.42237	0.425798	0.429266	415.313	0.107427	31.0975	31.0977
